qid,n_hits,n_relevant_qrel,n_relevant_in_hits,best_rank,found_in_top_k
800465,1000,0,0,,False
800615,1000,0,0,,False
800653,1000,2,2,106.0,True
800722,1000,0,0,,False
800793,1000,0,0,,False
800854,1000,1,1,24.0,True
800877,1000,1,1,23.0,True
800967,1000,1,1,2.0,True
800968,1000,1,1,2.0,True
80114,1000,0,0,,False
801255,1000,0,0,,False
801308,1000,1,1,1.0,True
801313,1000,1,1,1.0,True
801428,1000,1,1,4.0,True
801443,1000,1,0,,False
80146,1000,0,0,,False
80153,1000,0,0,,False
801554,1000,1,1,34.0,True
801728,1000,1,1,48.0,True
80182,1000,1,1,79.0,True
802050,1000,0,0,,False
802054,1000,1,1,5.0,True
802097,1000,1,1,8.0,True
80281,1000,0,0,,False
803050,1000,1,1,15.0,True
803089,1000,1,0,,False
80311,1000,1,0,,False
803134,1000,0,0,,False
803146,1000,1,1,8.0,True
803203,1000,2,2,10.0,True
803632,1000,0,0,,False
803774,1000,1,0,,False
803965,1000,1,0,,False
804146,1000,0,0,,False
804238,1000,1,1,307.0,True
804254,1000,0,0,,False
80426,1000,0,0,,False
804262,1000,0,0,,False
804367,1000,0,0,,False
804418,1000,1,0,,False
804470,1000,0,0,,False
804475,1000,0,0,,False
804529,1000,1,1,1.0,True
804763,1000,1,1,71.0,True
804826,1000,0,0,,False
804954,1000,1,1,279.0,True
804962,1000,1,1,545.0,True
805019,1000,0,0,,False
805091,1000,1,0,,False
80513,1000,1,1,31.0,True
805262,1000,1,0,,False
805437,1000,1,1,3.0,True
805500,1000,0,0,,False
805652,1000,1,1,168.0,True
806075,1000,2,2,103.0,True
806108,1000,0,0,,False
806116,1000,0,0,,False
80633,1000,0,0,,False
806411,1000,1,1,71.0,True
806431,1000,1,0,,False
806595,1000,1,1,373.0,True
806796,1000,1,0,,False
806803,1000,1,1,507.0,True
806884,1000,1,1,13.0,True
806925,1000,1,1,1.0,True
806930,1000,0,0,,False
806938,1000,1,1,5.0,True
806965,1000,0,0,,False
8070,1000,0,0,,False
807119,1000,1,1,41.0,True
807259,1000,1,1,104.0,True
807327,1000,0,0,,False
807355,1000,0,0,,False
80740,1000,1,1,3.0,True
807412,1000,1,1,84.0,True
807531,1000,0,0,,False
807544,1000,1,1,11.0,True
807614,1000,1,1,53.0,True
80765,1000,0,0,,False
808123,1000,0,0,,False
808229,1000,0,0,,False
808315,1000,0,0,,False
808585,1000,0,0,,False
808605,1000,0,0,,False
808782,1000,0,0,,False
809024,1000,1,1,745.0,True
80903,1000,2,2,2.0,True
809186,1000,0,0,,False
809301,1000,1,1,43.0,True
809370,1000,0,0,,False
809461,1000,1,1,6.0,True
809529,1000,1,1,11.0,True
809736,1000,0,0,,False
809756,1000,0,0,,False
809813,1000,1,1,7.0,True
809859,1000,1,1,36.0,True
809861,1000,0,0,,False
810033,1000,1,0,,False
810173,1000,1,1,195.0,True
810196,1000,1,1,181.0,True
810231,1000,1,1,146.0,True
810376,1000,1,1,955.0,True
81043,1000,0,0,,False
810516,1000,0,0,,False
810630,1000,1,0,,False
810679,1000,0,0,,False
811017,1000,1,1,69.0,True
811179,1000,1,1,210.0,True
811228,1000,1,1,2.0,True
811301,1000,1,1,660.0,True
811368,1000,1,1,5.0,True
811426,1000,0,0,,False
811440,1000,1,1,60.0,True
811487,1000,1,1,44.0,True
811600,1000,1,1,3.0,True
81163,1000,1,1,218.0,True
811658,1000,2,1,95.0,True
811748,1000,0,0,,False
811872,1000,0,0,,False
812097,1000,1,1,1.0,True
812198,1000,0,0,,False
812210,1000,1,1,146.0,True
81223,1000,1,1,100.0,True
812360,1000,1,1,1.0,True
812390,1000,1,0,,False
812395,1000,1,1,32.0,True
812508,1000,0,0,,False
812536,1000,0,0,,False
812564,1000,1,1,86.0,True
812657,1000,1,1,564.0,True
812681,1000,1,1,877.0,True
812804,1000,1,1,5.0,True
812926,1000,1,1,5.0,True
813014,1000,1,0,,False
813065,1000,0,0,,False
813377,1000,1,1,141.0,True
813442,1000,1,1,2.0,True
813468,1000,0,0,,False
813556,1000,2,0,,False
813603,1000,1,1,6.0,True
813642,1000,1,1,4.0,True
813895,1000,0,0,,False
813898,1000,1,1,77.0,True
814084,1000,1,1,32.0,True
81411,1000,1,0,,False
814214,1000,1,1,265.0,True
814242,1000,1,1,762.0,True
814302,1000,0,0,,False
814380,1000,1,1,2.0,True
814540,1000,1,1,397.0,True
814581,1000,1,0,,False
814724,1000,1,0,,False
814868,1000,1,1,355.0,True
814882,1000,1,1,16.0,True
815001,1000,1,1,262.0,True
815031,1000,1,1,1.0,True
815130,1000,1,1,1.0,True
815374,1000,1,1,2.0,True
815582,1000,1,1,2.0,True
815609,1000,1,0,,False
815743,1000,0,0,,False
815833,1000,1,1,881.0,True
815951,1000,1,1,1.0,True
816033,1000,1,1,245.0,True
816039,1000,1,1,487.0,True
816114,1000,1,1,6.0,True
816452,1000,1,1,1.0,True
816542,1000,1,1,1.0,True
816655,1000,1,1,2.0,True
816901,1000,1,1,24.0,True
816987,1000,2,2,16.0,True
817424,1000,0,0,,False
81756,1000,2,2,1.0,True
81799,1000,0,0,,False
818276,1000,0,0,,False
818335,1000,0,0,,False
818477,1000,0,0,,False
818528,1000,1,1,1.0,True
818562,1000,1,1,47.0,True
818680,1000,0,0,,False
818738,1000,0,0,,False
818919,1000,1,1,6.0,True
819011,1000,1,1,583.0,True
819071,1000,1,1,2.0,True
81920,1000,1,1,339.0,True
819260,1000,1,1,1.0,True
819366,1000,0,0,,False
819403,1000,1,0,,False
819595,1000,1,1,1.0,True
819630,1000,1,1,901.0,True
819708,1000,1,0,,False
819829,1000,0,0,,False
819921,1000,1,1,317.0,True
819960,1000,1,1,33.0,True
819963,1000,1,1,1.0,True
820190,1000,0,0,,False
820311,1000,0,0,,False
820452,1000,1,1,12.0,True
820603,1000,0,0,,False
820897,1000,1,1,11.0,True
820907,1000,1,1,105.0,True
820951,1000,0,0,,False
820997,1000,1,1,102.0,True
821297,1000,1,1,10.0,True
821359,1000,1,1,1.0,True
821430,1000,2,1,288.0,True
821450,1000,0,0,,False
821468,1000,1,1,971.0,True
821574,1000,0,0,,False
821731,1000,1,1,1.0,True
821763,1000,1,1,99.0,True
821789,1000,1,1,9.0,True
821791,1000,1,1,833.0,True
821793,1000,0,0,,False
822096,1000,1,1,12.0,True
822128,1000,1,1,1.0,True
82217,1000,1,1,13.0,True
822178,1000,0,0,,False
822180,1000,1,1,785.0,True
822206,1000,0,0,,False
82224,1000,0,0,,False
822413,1000,1,1,277.0,True
822431,1000,0,0,,False
822672,1000,1,1,2.0,True
822721,1000,2,2,6.0,True
82277,1000,1,1,2.0,True
822781,1000,1,1,1.0,True
822800,1000,0,0,,False
822927,1000,0,0,,False
82309,1000,1,1,10.0,True
823217,1000,0,0,,False
823234,1000,1,1,5.0,True
823235,1000,1,1,5.0,True
823263,1000,1,1,16.0,True
823390,1000,1,1,3.0,True
823600,1000,1,1,74.0,True
823662,1000,0,0,,False
823765,1000,2,2,14.0,True
823965,1000,1,1,39.0,True
824232,1000,1,1,4.0,True
824240,1000,2,1,21.0,True
824268,1000,1,0,,False
824280,1000,1,1,8.0,True
824403,1000,0,0,,False
824575,1000,1,1,1.0,True
824675,1000,0,0,,False
824806,1000,1,1,265.0,True
824822,1000,0,0,,False
824836,1000,0,0,,False
824930,1000,0,0,,False
824946,1000,1,1,744.0,True
824998,1000,0,0,,False
825096,1000,1,1,1.0,True
825241,1000,1,1,3.0,True
825286,1000,1,1,720.0,True
825536,1000,1,1,483.0,True
825550,1000,1,0,,False
825574,1000,0,0,,False
825700,1000,1,1,206.0,True
825701,1000,0,0,,False
825824,1000,0,0,,False
825841,1000,0,0,,False
825873,1000,1,1,154.0,True
826118,1000,1,0,,False
826186,1000,0,0,,False
826392,1000,0,0,,False
826478,1000,0,0,,False
82670,1000,1,1,1.0,True
826854,1000,0,0,,False
82695,1000,0,0,,False
827030,1000,1,1,124.0,True
827039,1000,1,1,40.0,True
827090,1000,0,0,,False
827232,1000,0,0,,False
827344,1000,0,0,,False
82740,1000,1,1,3.0,True
827423,1000,1,1,25.0,True
827519,1000,0,0,,False
827539,1000,1,1,20.0,True
8278,1000,0,0,,False
827855,1000,1,1,16.0,True
827869,1000,0,0,,False
827908,1000,0,0,,False
827957,1000,0,0,,False
828285,1000,1,0,,False
828354,1000,1,1,102.0,True
828483,1000,1,1,239.0,True
828550,1000,1,1,3.0,True
828567,1000,0,0,,False
828618,1000,1,1,2.0,True
828673,1000,1,1,2.0,True
82869,1000,0,0,,False
828770,1000,1,0,,False
828915,1000,0,0,,False
828943,1000,1,0,,False
828944,1000,1,1,9.0,True
829194,1000,1,1,8.0,True
829377,1000,1,1,185.0,True
829400,1000,1,1,207.0,True
829520,1000,0,0,,False
829592,1000,1,1,31.0,True
829910,1000,0,0,,False
829997,1000,1,1,8.0,True
830192,1000,0,0,,False
830328,1000,0,0,,False
83034,1000,1,1,544.0,True
830377,1000,1,1,7.0,True
830437,1000,0,0,,False
830451,1000,1,0,,False
830643,1000,1,1,10.0,True
830749,1000,1,1,293.0,True
831058,1000,1,1,113.0,True
831200,1000,1,0,,False
83143,1000,1,1,3.0,True
831561,1000,1,1,85.0,True
831574,1000,1,1,4.0,True
831579,1000,1,1,6.0,True
831722,1000,1,1,1.0,True
831749,1000,1,1,4.0,True
831758,1000,1,1,3.0,True
831812,1000,1,1,5.0,True
831938,1000,1,0,,False
832036,1000,0,0,,False
832149,1000,1,1,1.0,True
832251,1000,0,0,,False
832297,1000,0,0,,False
832317,1000,1,1,14.0,True
832326,1000,1,0,,False
832596,1000,1,1,118.0,True
832613,1000,1,0,,False
832798,1000,0,0,,False
832921,1000,1,1,25.0,True
832943,1000,1,0,,False
833226,1000,0,0,,False
833249,1000,1,1,61.0,True
833523,1000,1,1,364.0,True
833525,1000,1,0,,False
833545,1000,1,0,,False
833786,1000,1,0,,False
834,1000,0,0,,False
834022,1000,1,1,47.0,True
834121,1000,1,1,1.0,True
834163,1000,0,0,,False
834249,1000,1,0,,False
834285,1000,1,1,14.0,True
834341,1000,0,0,,False
834385,1000,1,1,113.0,True
83440,1000,0,0,,False
834541,1000,1,0,,False
834637,1000,0,0,,False
8347,1000,0,0,,False
834894,1000,0,0,,False
834908,1000,1,0,,False
835098,1000,1,1,58.0,True
835167,1000,1,1,1.0,True
835211,1000,0,0,,False
835233,1000,1,1,23.0,True
835269,1000,0,0,,False
835334,1000,0,0,,False
835340,1000,1,1,154.0,True
835540,1000,1,1,118.0,True
835660,1000,0,0,,False
835838,1000,3,1,262.0,True
835861,1000,1,1,1.0,True
835865,1000,1,1,13.0,True
835957,1000,1,1,6.0,True
835995,1000,1,0,,False
83602,1000,2,1,503.0,True
836061,1000,1,1,1.0,True
836101,1000,1,1,752.0,True
836271,1000,1,1,5.0,True
836316,1000,0,0,,False
836469,1000,1,1,202.0,True
836470,1000,1,1,9.0,True
836545,1000,1,0,,False
836690,1000,1,1,12.0,True
836696,1000,0,0,,False
836772,1000,1,1,134.0,True
836893,1000,1,1,27.0,True
836895,1000,1,0,,False
837178,1000,1,1,6.0,True
837299,1000,0,0,,False
837482,1000,1,1,10.0,True
837545,1000,1,0,,False
837756,1000,1,1,984.0,True
837861,1000,0,0,,False
838001,1000,1,0,,False
838005,1000,1,1,110.0,True
838058,1000,0,0,,False
838154,1000,1,1,155.0,True
838446,1000,1,0,,False
838528,1000,1,1,173.0,True
838625,1000,0,0,,False
838805,1000,2,2,27.0,True
838867,1000,1,1,2.0,True
839007,1000,1,1,17.0,True
839021,1000,1,1,26.0,True
83908,1000,1,1,392.0,True
83933,1000,0,0,,False
839548,1000,0,0,,False
839660,1000,1,0,,False
839767,1000,1,1,12.0,True
839814,1000,1,1,27.0,True
839826,1000,1,1,3.0,True
839929,1000,1,1,104.0,True
839931,1000,1,1,5.0,True
839943,1000,2,2,88.0,True
840265,1000,1,1,2.0,True
84031,1000,0,0,,False
840335,1000,1,0,,False
840581,1000,0,0,,False
840675,1000,1,0,,False
840718,1000,1,1,3.0,True
841004,1000,1,1,48.0,True
841069,1000,1,1,35.0,True
841154,1000,1,1,148.0,True
841178,1000,0,0,,False
841266,1000,1,1,7.0,True
841572,1000,0,0,,False
841651,1000,0,0,,False
841676,1000,1,1,137.0,True
84186,1000,0,0,,False
841910,1000,1,1,2.0,True
842044,1000,1,1,198.0,True
842234,1000,1,1,2.0,True
842320,1000,1,0,,False
842465,1000,1,0,,False
842468,1000,0,0,,False
842728,1000,0,0,,False
842998,1000,0,0,,False
843099,1000,1,1,40.0,True
843105,1000,1,1,814.0,True
843144,1000,0,0,,False
843166,1000,0,0,,False
843225,1000,0,0,,False
843250,1000,1,1,40.0,True
843457,1000,4,1,21.0,True
84352,1000,1,1,536.0,True
84395,1000,0,0,,False
84396,1000,1,1,13.0,True
844166,1000,0,0,,False
844197,1000,0,0,,False
844217,1000,0,0,,False
844278,1000,0,0,,False
844324,1000,1,1,73.0,True
844408,1000,1,1,49.0,True
844412,1000,1,0,,False
844675,1000,0,0,,False
844761,1000,1,1,1.0,True
844777,1000,1,1,14.0,True
844883,1000,0,0,,False
845322,1000,0,0,,False
845365,1000,1,1,2.0,True
845401,1000,0,0,,False
84557,1000,0,0,,False
845641,1000,1,1,2.0,True
845704,1000,1,1,37.0,True
845735,1000,1,1,2.0,True
845812,1000,0,0,,False
845938,1000,1,1,1.0,True
84606,1000,5,5,7.0,True
846060,1000,1,1,133.0,True
846206,1000,0,0,,False
84637,1000,1,1,588.0,True
846460,1000,0,0,,False
846487,1000,0,0,,False
846506,1000,0,0,,False
846606,1000,0,0,,False
846819,1000,1,0,,False
846898,1000,1,1,50.0,True
84700,1000,1,1,25.0,True
847045,1000,1,1,4.0,True
847110,1000,1,1,24.0,True
847341,1000,0,0,,False
847437,1000,0,0,,False
84744,1000,0,0,,False
847603,1000,1,1,1.0,True
847802,1000,0,0,,False
847868,1000,1,1,2.0,True
847914,1000,0,0,,False
847977,1000,1,1,1.0,True
848115,1000,1,1,31.0,True
848279,1000,0,0,,False
84837,1000,0,0,,False
848554,1000,0,0,,False
848570,1000,0,0,,False
848670,1000,0,0,,False
848799,1000,1,0,,False
848845,1000,1,1,4.0,True
849425,1000,1,1,376.0,True
849557,1000,0,0,,False
84960,1000,2,0,,False
849827,1000,0,0,,False
850027,1000,0,0,,False
850159,1000,0,0,,False
850187,1000,1,1,119.0,True
850281,1000,1,1,15.0,True
850369,1000,1,1,435.0,True
850396,1000,1,1,672.0,True
850634,1000,0,0,,False
85083,1000,2,2,4.0,True
850901,1000,0,0,,False
850905,1000,1,1,410.0,True
850910,1000,1,1,907.0,True
851104,1000,1,1,4.0,True
851127,1000,0,0,,False
851249,1000,0,0,,False
851409,1000,1,1,353.0,True
851430,1000,0,0,,False
851475,1000,0,0,,False
851566,1000,1,0,,False
851603,1000,2,2,38.0,True
851660,1000,0,0,,False
851863,1000,1,1,6.0,True
852022,1000,1,0,,False
852122,1000,1,1,244.0,True
852197,1000,1,1,1.0,True
852367,1000,1,1,32.0,True
852449,1000,1,1,26.0,True
8525,1000,0,0,,False
852609,1000,1,0,,False
852704,1000,1,1,666.0,True
852752,1000,1,1,51.0,True
852754,1000,1,1,27.0,True
852776,1000,1,1,64.0,True
852807,1000,1,1,8.0,True
853230,1000,0,0,,False
853341,1000,1,1,264.0,True
853345,1000,1,1,52.0,True
853359,1000,1,1,65.0,True
853490,1000,0,0,,False
853534,1000,1,1,4.0,True
853618,1000,1,1,31.0,True
853660,1000,0,0,,False
853687,1000,1,1,61.0,True
853856,1000,0,0,,False
853918,1000,0,0,,False
853970,1000,1,1,71.0,True
854048,1000,1,1,581.0,True
854141,1000,1,1,222.0,True
854196,1000,1,0,,False
854336,1000,0,0,,False
854385,1000,1,1,6.0,True
854405,1000,0,0,,False
854500,1000,1,1,81.0,True
85465,1000,1,1,67.0,True
854801,1000,0,0,,False
854899,1000,0,0,,False
854948,1000,1,1,2.0,True
855070,1000,0,0,,False
855096,1000,1,1,144.0,True
85512,1000,1,1,228.0,True
855211,1000,1,1,3.0,True
855245,1000,1,1,3.0,True
855742,1000,1,1,324.0,True
855830,1000,1,1,197.0,True
856057,1000,1,1,30.0,True
856294,1000,1,1,11.0,True
856469,1000,0,0,,False
856535,1000,2,2,1.0,True
856547,1000,1,1,1.0,True
8566,1000,1,1,4.0,True
856606,1000,0,0,,False
856940,1000,0,0,,False
857205,1000,1,0,,False
857236,1000,0,0,,False
857465,1000,1,1,148.0,True
857466,1000,1,1,3.0,True
858273,1000,0,0,,False
858392,1000,1,0,,False
858504,1000,1,0,,False
858544,1000,0,0,,False
858587,1000,1,1,1.0,True
858622,1000,0,0,,False
858632,1000,1,1,55.0,True
858648,1000,0,0,,False
859261,1000,1,1,517.0,True
859559,1000,1,1,954.0,True
859560,1000,1,0,,False
859611,1000,1,1,51.0,True
859706,1000,2,2,1.0,True
859730,1000,2,0,,False
859787,1000,1,0,,False
859843,1000,1,1,231.0,True
859844,1000,0,0,,False
859858,1000,0,0,,False
859881,1000,1,1,153.0,True
859928,1000,1,1,432.0,True
86,1000,0,0,,False
860068,1000,1,1,11.0,True
860069,1000,1,1,3.0,True
860110,1000,1,1,5.0,True
860184,1000,1,1,18.0,True
860391,1000,1,0,,False
860426,1000,1,1,751.0,True
860443,1000,1,1,3.0,True
860733,1000,0,0,,False
860736,1000,0,0,,False
860853,1000,1,1,19.0,True
861150,1000,1,1,8.0,True
861298,1000,0,0,,False
861353,1000,0,0,,False
861381,1000,1,1,374.0,True
861629,1000,1,1,1.0,True
861650,1000,0,0,,False
861750,1000,0,0,,False
861863,1000,1,1,41.0,True
862093,1000,0,0,,False
862211,1000,0,0,,False
862275,1000,1,1,1.0,True
862288,1000,1,1,11.0,True
862361,1000,0,0,,False
862396,1000,0,0,,False
862420,1000,0,0,,False
862495,1000,1,1,21.0,True
862554,1000,1,1,11.0,True
862588,1000,1,1,152.0,True
862704,1000,1,0,,False
862718,1000,1,1,2.0,True
862754,1000,1,1,1.0,True
86285,1000,1,0,,False
863005,1000,1,0,,False
863011,1000,1,0,,False
863121,1000,0,0,,False
863294,1000,1,1,3.0,True
863306,1000,1,1,10.0,True
863377,1000,1,0,,False
863426,1000,0,0,,False
863692,1000,1,1,253.0,True
863889,1000,1,1,77.0,True
86391,1000,1,1,285.0,True
863974,1000,1,1,3.0,True
863983,1000,1,1,2.0,True
863999,1000,1,1,1.0,True
864009,1000,1,0,,False
864093,1000,1,1,5.0,True
864262,1000,1,1,181.0,True
864408,1000,1,1,40.0,True
864563,1000,1,1,26.0,True
864752,1000,1,1,20.0,True
86489,1000,2,1,1.0,True
864969,1000,0,0,,False
865071,1000,1,1,277.0,True
865244,1000,1,0,,False
865374,1000,0,0,,False
865391,1000,0,0,,False
865443,1000,2,1,67.0,True
865477,1000,2,1,401.0,True
865693,1000,0,0,,False
865756,1000,0,0,,False
865870,1000,0,0,,False
86589,1000,1,1,153.0,True
866106,1000,1,1,3.0,True
866230,1000,1,0,,False
866271,1000,1,1,497.0,True
86631,1000,1,1,11.0,True
866341,1000,0,0,,False
866438,1000,1,0,,False
866462,1000,0,0,,False
866692,1000,0,0,,False
866759,1000,0,0,,False
866847,1000,0,0,,False
866976,1000,0,0,,False
866986,1000,0,0,,False
867039,1000,0,0,,False
867204,1000,0,0,,False
867485,1000,1,1,160.0,True
867591,1000,0,0,,False
867697,1000,0,0,,False
867786,1000,0,0,,False
86796,1000,0,0,,False
86810,1000,0,0,,False
868167,1000,1,1,5.0,True
868221,1000,1,1,9.0,True
868226,1000,0,0,,False
868380,1000,1,1,56.0,True
868486,1000,0,0,,False
868527,1000,1,1,8.0,True
868562,1000,1,1,22.0,True
868762,1000,1,0,,False
868877,1000,1,0,,False
868918,1000,0,0,,False
868922,1000,1,1,1.0,True
868992,1000,0,0,,False
86900,1000,1,1,145.0,True
869100,1000,1,1,794.0,True
869359,1000,1,1,16.0,True
86938,1000,1,1,59.0,True
869410,1000,0,0,,False
869437,1000,1,1,80.0,True
869617,1000,1,1,1.0,True
869781,1000,0,0,,False
869945,1000,0,0,,False
869952,1000,1,1,60.0,True
869976,1000,1,0,,False
869977,1000,1,1,7.0,True
870233,1000,0,0,,False
870336,1000,1,1,368.0,True
870488,1000,1,0,,False
870524,1000,1,1,22.0,True
870656,1000,1,1,2.0,True
870957,1000,0,0,,False
870973,1000,1,1,6.0,True
871063,1000,0,0,,False
871144,1000,1,1,450.0,True
871180,1000,1,0,,False
871312,1000,1,1,125.0,True
871330,1000,1,1,6.0,True
871375,1000,1,1,204.0,True
871426,1000,0,0,,False
871454,1000,1,0,,False
871555,1000,1,0,,False
871955,1000,1,0,,False
872073,1000,0,0,,False
872075,1000,0,0,,False
872150,1000,0,0,,False
872217,1000,1,0,,False
872628,1000,1,1,3.0,True
872668,1000,0,0,,False
872826,1000,1,1,68.0,True
873104,1000,0,0,,False
873187,1000,0,0,,False
873197,1000,1,1,1.0,True
87330,1000,1,0,,False
87348,1000,1,0,,False
873489,1000,1,1,2.0,True
873525,1000,0,0,,False
8738,1000,1,1,44.0,True
873883,1000,0,0,,False
873921,1000,0,0,,False
873945,1000,0,0,,False
874342,1000,1,1,2.0,True
874419,1000,0,0,,False
874444,1000,0,0,,False
874493,1000,1,0,,False
8745,1000,0,0,,False
874632,1000,1,1,23.0,True
874716,1000,0,0,,False
874735,1000,0,0,,False
874853,1000,0,0,,False
874972,1000,0,0,,False
875003,1000,1,1,4.0,True
875122,1000,1,1,26.0,True
875163,1000,1,0,,False
875358,1000,1,1,50.0,True
875408,1000,1,0,,False
87544,1000,3,0,,False
8755,1000,1,1,19.0,True
875527,1000,1,1,38.0,True
875555,1000,0,0,,False
875956,1000,1,1,5.0,True
876073,1000,1,0,,False
87639,1000,1,1,468.0,True
876498,1000,1,1,1.0,True
876608,1000,0,0,,False
876619,1000,1,0,,False
87679,1000,4,1,449.0,True
876791,1000,1,1,93.0,True
877003,1000,1,0,,False
87705,1000,1,1,379.0,True
877194,1000,0,0,,False
877301,1000,1,0,,False
877348,1000,0,0,,False
877369,1000,0,0,,False
877393,1000,1,0,,False
877404,1000,2,2,37.0,True
87754,1000,1,1,3.0,True
877567,1000,1,0,,False
877683,1000,0,0,,False
87778,1000,0,0,,False
877858,1000,1,0,,False
877976,1000,0,0,,False
878034,1000,0,0,,False
878095,1000,1,1,181.0,True
878266,1000,0,0,,False
878280,1000,1,1,2.0,True
878374,1000,1,0,,False
878396,1000,0,0,,False
878410,1000,1,1,59.0,True
878523,1000,0,0,,False
878577,1000,1,0,,False
878582,1000,0,0,,False
878653,1000,1,1,286.0,True
878703,1000,1,0,,False
878707,1000,1,1,55.0,True
878788,1000,0,0,,False
878801,1000,1,1,52.0,True
878856,1000,1,1,18.0,True
8790,1000,1,1,1.0,True
879073,1000,0,0,,False
879114,1000,0,0,,False
879123,1000,1,0,,False
879127,1000,0,0,,False
87914,1000,1,1,67.0,True
879173,1000,1,1,16.0,True
879282,1000,1,1,119.0,True
879378,1000,0,0,,False
879403,1000,1,1,15.0,True
879629,1000,0,0,,False
879698,1000,1,1,5.0,True
87971,1000,0,0,,False
879832,1000,0,0,,False
879934,1000,1,1,14.0,True
879936,1000,1,1,10.0,True
879985,1000,1,0,,False
880016,1000,1,1,28.0,True
880048,1000,1,0,,False
880228,1000,1,1,5.0,True
880512,1000,0,0,,False
880542,1000,1,1,3.0,True
880692,1000,1,1,18.0,True
880870,1000,1,1,208.0,True
881320,1000,0,0,,False
881333,1000,0,0,,False
881365,1000,0,0,,False
881433,1000,1,1,9.0,True
881461,1000,0,0,,False
881510,1000,0,0,,False
881694,1000,1,0,,False
881775,1000,1,1,897.0,True
881865,1000,0,0,,False
881935,1000,1,1,2.0,True
881991,1000,0,0,,False
882039,1000,0,0,,False
882182,1000,1,1,38.0,True
882228,1000,1,0,,False
882492,1000,4,0,,False
882572,1000,0,0,,False
882616,1000,0,0,,False
882634,1000,0,0,,False
882681,1000,1,1,190.0,True
882721,1000,1,1,15.0,True
882765,1000,0,0,,False
883167,1000,1,0,,False
883391,1000,1,0,,False
883504,1000,1,1,5.0,True
883517,1000,1,1,92.0,True
883582,1000,0,0,,False
883589,1000,0,0,,False
883725,1000,0,0,,False
883874,1000,0,0,,False
883948,1000,1,1,9.0,True
883961,1000,0,0,,False
8840,1000,1,1,304.0,True
884229,1000,1,0,,False
88443,1000,0,0,,False
884838,1000,1,0,,False
884925,1000,1,1,11.0,True
88494,1000,0,0,,False
885097,1000,1,0,,False
885099,1000,1,0,,False
885108,1000,0,0,,False
885156,1000,1,1,13.0,True
885213,1000,1,0,,False
885398,1000,0,0,,False
885499,1000,1,0,,False
885604,1000,0,0,,False
885659,1000,0,0,,False
885912,1000,0,0,,False
885920,1000,0,0,,False
885979,1000,1,1,1.0,True
886080,1000,0,0,,False
8862,1000,1,1,3.0,True
886251,1000,0,0,,False
886424,1000,1,1,1.0,True
886444,1000,0,0,,False
886587,1000,2,0,,False
886633,1000,1,1,86.0,True
886690,1000,2,1,143.0,True
886770,1000,0,0,,False
886803,1000,1,1,152.0,True
887028,1000,1,0,,False
887075,1000,1,1,11.0,True
887091,1000,1,1,34.0,True
887177,1000,1,1,86.0,True
887209,1000,1,1,8.0,True
887259,1000,1,0,,False
887314,1000,0,0,,False
887443,1000,1,1,15.0,True
887515,1000,0,0,,False
887583,1000,1,1,1.0,True
887660,1000,1,1,1.0,True
887916,1000,1,1,35.0,True
887925,1000,0,0,,False
887960,1000,1,1,3.0,True
888148,1000,1,1,101.0,True
888508,1000,1,1,144.0,True
888738,1000,0,0,,False
888818,1000,0,0,,False
888871,1000,0,0,,False
888895,1000,0,0,,False
88898,1000,0,0,,False
8890,1000,1,1,24.0,True
889243,1000,1,1,27.0,True
889273,1000,0,0,,False
889460,1000,0,0,,False
889464,1000,0,0,,False
8896,1000,0,0,,False
889743,1000,0,0,,False
889799,1000,0,0,,False
889871,1000,1,1,40.0,True
890021,1000,0,0,,False
890041,1000,0,0,,False
890077,1000,1,1,300.0,True
890123,1000,1,0,,False
890311,1000,1,1,712.0,True
890405,1000,0,0,,False
890548,1000,0,0,,False
890602,1000,2,0,,False
890798,1000,1,1,1.0,True
890878,1000,1,1,87.0,True
891144,1000,0,0,,False
891235,1000,1,1,20.0,True
891323,1000,1,0,,False
89133,1000,1,1,935.0,True
891499,1000,0,0,,False
891543,1000,1,1,41.0,True
891589,1000,0,0,,False
891776,1000,0,0,,False
891951,1000,0,0,,False
892028,1000,0,0,,False
892280,1000,0,0,,False
892471,1000,1,1,8.0,True
892824,1000,1,1,261.0,True
893000,1000,0,0,,False
893031,1000,1,0,,False
893123,1000,0,0,,False
89315,1000,0,0,,False
893220,1000,0,0,,False
893261,1000,1,1,1.0,True
893445,1000,0,0,,False
893492,1000,0,0,,False
893761,1000,1,1,29.0,True
893925,1000,0,0,,False
893950,1000,1,0,,False
894000,1000,1,1,9.0,True
894256,1000,1,0,,False
894266,1000,0,0,,False
894363,1000,2,1,1.0,True
894407,1000,1,1,1.0,True
894458,1000,1,1,86.0,True
894482,1000,1,1,1.0,True
89463,1000,2,0,,False
89470,1000,0,0,,False
894794,1000,0,0,,False
894847,1000,1,1,1.0,True
894874,1000,0,0,,False
894887,1000,0,0,,False
894889,1000,1,1,9.0,True
894960,1000,1,1,2.0,True
895061,1000,0,0,,False
895159,1000,1,1,716.0,True
895218,1000,0,0,,False
895396,1000,2,1,101.0,True
895670,1000,0,0,,False
895743,1000,1,1,390.0,True
895784,1000,0,0,,False
895844,1000,1,1,5.0,True
895865,1000,0,0,,False
895982,1000,1,1,1.0,True
89599,1000,1,1,1.0,True
896081,1000,0,0,,False
896212,1000,1,0,,False
